time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,0.6928255854773998,0.5191929114127523,22.489007770016677,6.225884886678207,0.06197260162854601,0.0,0.20139496033927706,-0.019554817077253712,5.968891120929777,-0.08260133512736421,0.06875197428222339,0.0,425.9571433404061,423.95764143626747,425.34916610439586,425.74413148446297
3.720000000000003,0.703791513945338,0.5169921022138952,22.847039467763537,6.2206745217535175,0.06591129584941058,0.0,0.16378715240530872,-0.054243699592494365,5.965465539478089,-0.09704824865393608,0.0585701712992751,0.0,438.5530090145568,437.7095338427896,437.9484753459392,436.7384443481747
3.780000000000003,0.712070727424904,0.5122696641644001,23.210295886888606,6.214611178613204,0.06893998698198889,0.0,0.11187133517871013,-0.10378066673241615,6.142077560014525,-0.11059201519690529,0.02479514657653179,0.0,493.8341105620827,491.33721623377363,492.6398588475056,491.6293625289665
3.840000000000003,0.7174682880869828,0.5047278165043692,23.57991172028542,6.2078836938657584,0.0707891824710849,0.0,0.06791160030190631,-0.148216880446464,6.178186727721129,-0.11537821910195362,0.04074710603132381,0.0,451.5236571790369,452.80931337963455,452.89595909380773,452.49983267172064
3.900000000000003,0.720330425439864,0.4945417889230845,23.94974144368651,6.200702182838111,0.0735001471999368,0.0,0.027272769634124693,-0.19191018721006203,6.14954754874745,-0.13012064459251732,0.052834097148209684,0.0,431.7314249202358,432.7514991547333,433.08675624273394,431.83119107105904
3.960000000000003,0.7205944644649367,0.4814835413772527,24.31935668338646,6.192788881676597,0.07624053990683066,0.0,-0.018730587446187413,-0.24406135434954998,6.170745940041167,-0.1356770412671542,0.02481434283626395,0.0,449.90771475342024,447.6339676073833,447.848373988388,447.3802296291231
4.020000000000002,0.718247804143621,0.46538188682346887,24.687722291193257,6.184979682909651,0.07756465211524066,0.0,-0.05961926484672065,-0.2933078781840177,6.1083475214922816,-0.12092897139203017,0.015917993238043344,0.0,422.5951787339084,421.8275007109312,420.12833875749817,421.3886870467763
4.080000000000001,0.7132006475988097,0.44591269952545365,25.05525669117178,6.17763219899226,0.07817226424557244,0.0,-0.1086713810844064,-0.3563140591088527,6.14250552458559,-0.12570300899497938,-0.005156863510134602,0.0,453.57606031414815,451.87992833953604,451.96010977170414,451.56176390859116
4.14,0.7051009129430271,0.4223838541192456,25.42614382102501,6.170113426953776,0.07785498931155299,0.0,-0.16124542319376314,-0.4286719378034839,6.219858004700485,-0.12454455517114632,-0.005551329800303602,0.0,466.1887945573997,466.1580595534634,466.13293040123955,466.20999145962685
4.199999999999998,0.6941203069849945,0.39475339409109744,25.79826952583711,6.162973093727768,0.07734960035658744,0.0,-0.20474592360127766,-0.4929550372754186,6.184407234091818,-0.10975893992175056,-0.01489431721695673,0.0,433.2860742400586,432.499817167516,429.89873681572277,431.1366536184277
